QID	nDCG@10	MRR	Rel_Found
616335	0.0000	0.0000	
566560	0.0000	0.0000	
245921	0.0000	0.0000	
561960	0.0000	0.0000	
637939	0.0000	0.0000	
573867	0.0000	0.0000	
1096506	0.0000	0.0000	
75717	0.0000	0.0000	
671810	0.0000	0.0000	
429239	0.0000	0.0000	
573157	0.0000	0.0000	
614279	0.0000	0.0000	
1096504	0.0000	0.0000	
433368	0.0000	0.0000	
179871	0.0000	0.0000	
543451	0.0000	0.0000	
422422	0.0000	0.0000	
1096503	0.0000	0.0000	
154761	0.0000	0.0000	
701460	0.0000	0.0000	
527916	0.0000	0.0000	
663616	0.0000	0.0000	
400880	0.0000	0.0000	
1096502	0.0000	0.0000	
714537	0.0000	0.0000	
554229	0.0000	0.0000	
1096501	0.0000	0.0000	
635159	0.0000	0.0000	
669354	0.0000	0.0000	
610918	0.0000	0.0000	
418211	0.0000	0.0000	
1101872	0.0000	0.0000	
1096500	0.0000	0.0000	
198337	0.0000	0.0000	
560245	0.0000	0.0000	
492887	0.0000	0.0000	
728914	0.0000	0.0000	
91767	0.0000	0.0000	
602272	0.3155	0.1250	1301019
239389	0.0000	0.0000	
1096499	0.0000	0.0000	
560363	0.0000	0.0000	
550603	0.0000	0.0000	
690120	0.3333	0.1429	7496461
718112	0.0000	0.0000	
597326	0.0000	0.0000	
2	0.0000	0.0000	
495594	0.0000	0.0000	
1096498	0.0000	0.0000	
423358	0.0000	0.0000	
628910	0.0000	0.0000	
604725	0.0000	0.0000	
590864	0.0000	0.0000	
118933	0.0000	0.0000	
269208	0.0000	0.0000	
649763	0.0000	0.0000	
439176	0.0000	0.0000	
596057	0.3869	0.2000	7496660
555850	0.0000	0.0000	
578689	0.0000	0.0000	
547514	0.0000	0.0000	
18840	0.0000	0.0000	
1096496	0.0000	0.0000	
747559	0.0000	0.0000	
687989	0.0000	0.0000	
615727	0.0000	0.0000	
442137	0.0000	0.0000	
1096495	0.0000	0.0000	
564458	0.0000	0.0000	
750000	0.0000	0.0000	
648419	0.0000	0.0000	
1096494	0.0000	0.0000	
470236	0.0000	0.0000	
485518	0.0000	0.0000	
745764	0.0000	0.0000	
572034	0.0000	0.0000	
394065	1.0000	1.0000	7497019
1096493	0.0000	0.0000	
406937	0.0000	0.0000	
328493	0.0000	0.0000	
1096492	0.0000	0.0000	
390341	0.0000	0.0000	
385416	0.0000	0.0000	
628198	0.0000	0.0000	
515729	0.0000	0.0000	
639116	0.4307	0.2500	7497192
1096491	0.0000	0.0000	
494601	0.0000	0.0000	
523248	0.0000	0.0000	
438834	0.0000	0.0000	
627513	0.0000	0.0000	
425043	0.0000	0.0000	
1101871	0.0000	0.0000	
1096490	1.0000	1.0000	7497330
639364	1.0000	1.0000	7497348
107704	0.0000	0.0000	
1096489	1.0000	1.0000	7497430
642187	0.0000	0.0000	
750488	0.0000	0.0000	
726345	0.0000	0.0000	
449359	0.0000	0.0000	
151127	0.0000	0.0000	
633441	1.0000	1.0000	7497502
470668	0.0000	0.0000	
607374	0.4307	0.2500	7497558
397149	0.0000	0.0000	
423919	0.0000	0.0000	
420961	0.0000	0.0000	
194615	0.0000	0.0000	
1096486	0.0000	0.0000	
468430	0.6309	0.5000	7497641
457842	0.0000	0.0000	
379337	0.0000	0.0000	
560139	0.3155	0.1250	7497697
547581	0.0000	0.0000	
1096485	0.0000	0.0000	
274067	0.0000	0.0000	
574518	0.0000	0.0000	
517543	0.0000	0.0000	
551412	0.0000	0.0000	
750354	0.0000	0.0000	
563810	0.0000	0.0000	
533286	0.0000	0.0000	
395502	0.0000	0.0000	
746458	0.0000	0.0000	
406796	0.3155	0.1250	6774892
540302	0.0000	0.0000	
491243	0.0000	0.0000	
417758	0.0000	0.0000	
1096483	0.0000	0.0000	
562825	0.3869	0.2000	7497952
621565	0.0000	0.0000	
410409	0.0000	0.0000	
466754	0.0000	0.0000	
439061	0.0000	0.0000	
671789	0.0000	0.0000	
418337	0.0000	0.0000	
424394	0.0000	0.0000	
753517	0.0000	0.0000	
1096482	0.0000	0.0000	
581666	0.0000	0.0000	
431684	0.0000	0.0000	
304808	0.0000	0.0000	
598846	0.0000	0.0000	
1096481	0.0000	0.0000	
54040	0.0000	0.0000	
404945	0.0000	0.0000	
436060	0.0000	0.0000	
391923	0.0000	0.0000	
130670	0.0000	0.0000	
447626	0.0000	0.0000	
654182	0.0000	0.0000	
1096479	0.0000	0.0000	
660380	0.0000	0.0000	
32502	0.0000	0.0000	
554432	0.0000	0.0000	
600025	0.0000	0.0000	
562989	0.0000	0.0000	
1101870	0.0000	0.0000	
431458	0.0000	0.0000	
716461	0.0000	0.0000	
50372	0.3562	0.1667	7498458
430981	0.0000	0.0000	
1096477	0.0000	0.0000	
646122	0.0000	0.0000	
582983	0.0000	0.0000	
144439	0.0000	0.0000	
1096476	0.0000	0.0000	
630936	0.0000	0.0000	
713167	0.0000	0.0000	
630176	0.0000	0.0000	
714633	0.0000	0.0000	
1096475	0.0000	0.0000	
603867	0.5000	0.3333	7498726
559173	0.0000	0.0000	
748051	0.0000	0.0000	
1096474	0.0000	0.0000	
84778	0.0000	0.0000	
636437	0.0000	0.0000	
480218	0.0000	0.0000	
407092	0.0000	0.0000	
477235	0.0000	0.0000	
389355	0.0000	0.0000	
1096473	0.0000	0.0000	
404292	0.0000	0.0000	
619258	0.0000	0.0000	
681474	0.0000	0.0000	
129111	0.0000	0.0000	
544564	0.0000	0.0000	
441357	0.0000	0.0000	
680818	0.0000	0.0000	
412486	0.0000	0.0000	
659600	0.0000	0.0000	
55098	0.0000	0.0000	
712860	0.0000	0.0000	
384745	0.0000	0.0000	
756025	0.0000	0.0000	
1096470	0.0000	0.0000	
617246	0.0000	0.0000	
430584	0.0000	0.0000	
193984	0.0000	0.0000	
576718	0.0000	0.0000	
618145	0.0000	0.0000	
440098	0.0000	0.0000	
616951	0.0000	0.0000	
711279	0.0000	0.0000	
432310	0.0000	0.0000	
412834	0.0000	0.0000	
709799	0.0000	0.0000	
313485	0.0000	0.0000	
15089	0.0000	0.0000	
156297	1.0000	1.0000	6034326
662072	0.0000	0.0000	
1096468	0.0000	0.0000	
419168	0.4307	0.2500	7499279
544875	0.0000	0.0000	
735572	0.0000	0.0000	
25561	0.0000	0.0000	
42361	0.0000	0.0000	
1101869	0.0000	0.0000	
707769	0.5000	0.3333	7499402
680316	0.0000	0.0000	
654938	0.0000	0.0000	
661139	0.0000	0.0000	
223142	0.0000	0.0000	
267486	0.0000	0.0000	
444037	0.0000	0.0000	
645448	0.0000	0.0000	
579479	0.0000	0.0000	
517347	0.0000	0.0000	
567714	0.0000	0.0000	
524835	1.0000	1.0000	7499564
242103	0.0000	0.0000	
1096465	0.0000	0.0000	
659361	0.0000	0.0000	
636880	0.0000	0.0000	
566427	0.0000	0.0000	
449002	0.0000	0.0000	
473916	0.0000	0.0000	
546545	0.0000	0.0000	
511230	0.0000	0.0000	
687821	0.0000	0.0000	
435794	0.0000	0.0000	
516807	0.0000	0.0000	
529147	0.0000	0.0000	
413842	0.0000	0.0000	
1096463	0.0000	0.0000	
224825	0.0000	0.0000	
415284	0.0000	0.0000	
747492	0.6309	0.5000	7499852
600508	0.0000	0.0000	
517791	0.0000	0.0000	
453869	0.0000	0.0000	
1096462	0.0000	0.0000	
482808	0.0000	0.0000	
28462	0.0000	0.0000	
605654	1.0000	1.0000	7499950
657341	0.0000	0.0000	
420712	0.3010	0.1111	7499979
540729	0.0000	0.0000	
584224	0.0000	0.0000	
497958	0.0000	0.0000	
7090	0.0000	0.0000	
21553	0.0000	0.0000	
410200	0.0000	0.0000	
672028	0.0000	0.0000	
1096460	0.0000	0.0000	
608440	0.0000	0.0000	
95247	0.0000	0.0000	
597005	0.0000	0.0000	
410761	0.0000	0.0000	
1096459	0.0000	0.0000	
669433	0.0000	0.0000	
473492	0.0000	0.0000	
1096458	0.0000	0.0000	
569930	0.0000	0.0000	
512312	0.0000	0.0000	
489084	0.0000	0.0000	
128229	0.0000	0.0000	
1102375	0.0000	0.0000	
1101868	0.0000	0.0000	
1096457	0.0000	0.0000	
531302	0.0000	0.0000	
424025	0.0000	0.0000	
483820	0.0000	0.0000	
606294	0.0000	0.0000	
614251	0.0000	0.0000	
421366	0.0000	0.0000	
1096456	0.3562	0.1667	7500525
82949	0.0000	0.0000	
542777	0.0000	0.0000	
613649	0.0000	0.0000	
464227	0.0000	0.0000	
452110	0.0000	0.0000	
464440	1.0000	1.0000	7500599
1096455	0.0000	0.0000	
684468	0.0000	0.0000	
84153	0.0000	0.0000	
737116	0.5000	0.3333	7500651
486330	0.0000	0.0000	
567499	0.0000	0.0000	
739283	0.0000	0.0000	
1096454	0.0000	0.0000	
29633	0.0000	0.0000	
594961	0.0000	0.0000	
758246	0.2891	0.1000	7500829
51735	0.0000	0.0000	
453705	0.0000	0.0000	
591859	0.0000	0.0000	
685228	0.0000	0.0000	
640474	0.0000	0.0000	
508623	0.0000	0.0000	
1096452	0.0000	0.0000	
718258	0.0000	0.0000	
413112	0.0000	0.0000	
238807	0.0000	0.0000	
506823	0.0000	0.0000	
403462	0.0000	0.0000	
704647	0.0000	0.0000	
542174	0.0000	0.0000	
216702	0.0000	0.0000	
1096451	0.0000	0.0000	
582962	0.0000	0.0000	
372792	0.0000	0.0000	
518106	0.0000	0.0000	
621975	0.0000	0.0000	
1096450	0.0000	0.0000	
446732	0.0000	0.0000	
637652	0.0000	0.0000	
398753	0.0000	0.0000	
401072	0.0000	0.0000	
673729	0.0000	0.0000	
682028	0.0000	0.0000	
462549	0.0000	0.0000	
581685	0.0000	0.0000	
229376	0.0000	0.0000	
358854	0.0000	0.0000	
520467	0.0000	0.0000	
71345	0.0000	0.0000	
632991	0.0000	0.0000	
1101867	0.3869	0.2000	7501447
1096447	0.0000	0.0000	
389325	0.0000	0.0000	
400374	0.0000	0.0000	
468989	0.0000	0.0000	
444744	0.5000	0.3333	3071552
636151	0.0000	0.0000	
1096446	0.4307	0.2500	7501532
121114	0.0000	0.0000	
680588	0.0000	0.0000	
481307	0.0000	0.0000	
656677	0.0000	0.0000	
733241	0.0000	0.0000	
479219	0.0000	0.0000	
350917	0.0000	0.0000	
747894	0.0000	0.0000	
416500	0.0000	0.0000	
553405	0.0000	0.0000	
698429	0.0000	0.0000	
392220	0.0000	0.0000	
1096444	0.0000	0.0000	
86027	0.0000	0.0000	
580737	0.0000	0.0000	
731552	0.0000	0.0000	
382486	0.0000	0.0000	
406514	0.0000	0.0000	
698094	0.0000	0.0000	
1096443	0.0000	0.0000	
65584	0.0000	0.0000	
613814	0.4307	0.2500	7501870
565227	0.0000	0.0000	
455372	0.0000	0.0000	
722434	0.0000	0.0000	
1096442	0.0000	0.0000	
98891	0.0000	0.0000	
585433	0.0000	0.0000	
748068	0.0000	0.0000	
690213	0.0000	0.0000	
643135	0.0000	0.0000	
1096441	0.2891	0.1000	7502026
752354	0.0000	0.0000	
73159	0.0000	0.0000	
620992	0.0000	0.0000	
594286	0.0000	0.0000	
1096440	0.0000	0.0000	
262392	0.0000	0.0000	
523306	0.0000	0.0000	
320239	0.0000	0.0000	
438700	0.0000	0.0000	
1096438	0.0000	0.0000	
527604	0.0000	0.0000	
677741	0.0000	0.0000	
556976	0.0000	0.0000	
393920	0.0000	0.0000	
314158	0.0000	0.0000	
493520	0.0000	0.0000	
403387	0.0000	0.0000	
581594	0.0000	0.0000	
598820	0.0000	0.0000	
724047	0.0000	0.0000	
505619	0.0000	0.0000	
1101866	0.0000	0.0000	
5559	0.0000	0.0000	
541455	0.0000	0.0000	
457337	0.0000	0.0000	
265080	0.0000	0.0000	
559585	0.0000	0.0000	
1096435	0.0000	0.0000	
627179	0.0000	0.0000	
694560	0.0000	0.0000	
685567	0.0000	0.0000	
308540	0.0000	0.0000	
1096434	0.0000	0.0000	
388823	0.0000	0.0000	
544811	0.0000	0.0000	
486000	0.0000	0.0000	
450858	0.0000	0.0000	
188768	0.0000	0.0000	
653521	0.0000	0.0000	
631305	0.0000	0.0000	
474609	0.0000	0.0000	
406546	0.0000	0.0000	
407869	0.0000	0.0000	
586893	0.0000	0.0000	
1096432	0.0000	0.0000	
643182	0.0000	0.0000	
484454	0.0000	0.0000	
617306	0.0000	0.0000	
410907	0.0000	0.0000	
742195	0.0000	0.0000	
602873	1.0000	1.0000	3792073
1096431	0.0000	0.0000	
171015	0.0000	0.0000	
452463	0.3869	0.2000	7502994
537512	0.0000	0.0000	
455806	0.0000	0.0000	
462785	0.0000	0.0000	
612120	0.0000	0.0000	
432314	0.0000	0.0000	
88886	0.0000	0.0000	
608716	0.0000	0.0000	
108905	0.0000	0.0000	
1096429	0.0000	0.0000	
574780	0.0000	0.0000	
405403	0.0000	0.0000	
382452	0.0000	0.0000	
667373	0.0000	0.0000	
348717	0.0000	0.0000	
1096428	0.0000	0.0000	
159537	0.0000	0.0000	
741808	1.0000	1.0000	7503317
579979	0.0000	0.0000	
531641	0.0000	0.0000	
450038	0.0000	0.0000	
518675	0.0000	0.0000	
605105	1.0000	1.0000	7503456
612798	0.3869	0.2000	7503460
1101865	1.0000	1.0000	7503477
622458	0.0000	0.0000	
741609	0.0000	0.0000	
527568	0.0000	0.0000	
1096425	0.0000	0.0000	
595577	0.0000	0.0000	
461601	0.0000	0.0000	
549678	0.0000	0.0000	
640445	0.0000	0.0000	
628904	0.0000	0.0000	
693736	0.0000	0.0000	
1096424	0.0000	0.0000	
521204	0.3155	0.1250	7503691
525723	0.3010	0.1111	7503703
706048	0.0000	0.0000	
638851	0.0000	0.0000	
499763	0.0000	0.0000	
231482	0.0000	0.0000	
1096423	0.0000	0.0000	
417077	0.0000	0.0000	
443081	0.0000	0.0000	
465518	0.0000	0.0000	
415247	0.0000	0.0000	
473259	0.0000	0.0000	
617159	0.0000	0.0000	
1096422	0.0000	0.0000	
429794	0.0000	0.0000	
282214	0.0000	0.0000	
644539	0.0000	0.0000	
1096421	0.0000	0.0000	
414862	0.0000	0.0000	
754199	1.0000	1.0000	7504031
259172	0.0000	0.0000	
747937	0.0000	0.0000	
746121	0.0000	0.0000	
172081	0.0000	0.0000	
126969	0.0000	0.0000	
703441	0.0000	0.0000	
467683	0.6309	0.5000	7504184
154155	0.0000	0.0000	
108095	0.0000	0.0000	
533243	0.0000	0.0000	
627773	0.0000	0.0000	
652779	0.0000	0.0000	
648937	0.0000	0.0000	
756826	0.4307	0.2500	7504302
164681	0.0000	0.0000	
754088	0.0000	0.0000	
551119	0.0000	0.0000	
548410	0.0000	0.0000	
740296	0.0000	0.0000	
567931	0.0000	0.0000	
178591	0.0000	0.0000	
19253	0.3333	0.1429	7504442
405669	0.0000	0.0000	
1096416	0.0000	0.0000	
435975	0.0000	0.0000	
739212	0.0000	0.0000	
219784	0.0000	0.0000	
56951	0.0000	0.0000	
473932	0.0000	0.0000	
5577	0.0000	0.0000	
389236	0.0000	0.0000	
605857	0.0000	0.0000	
418082	0.0000	0.0000	
656283	0.0000	0.0000	
431050	0.0000	0.0000	
65721	0.0000	0.0000	
450093	0.0000	0.0000	
440261	0.0000	0.0000	
86030	0.0000	0.0000	
1096413	0.0000	0.0000	
732941	0.0000	0.0000	
671170	0.0000	0.0000	
682958	0.0000	0.0000	
607776	0.6309	0.5000	7504868
531577	0.0000	0.0000	
466106	0.0000	0.0000	
1096412	0.0000	0.0000	
113483	0.0000	0.0000	
210068	0.0000	0.0000	
495296	0.0000	0.0000	
637154	0.0000	0.0000	
389089	0.0000	0.0000	
476644	0.0000	0.0000	
595690	0.0000	0.0000	
483794	0.0000	0.0000	
477597	0.0000	0.0000	
650443	0.0000	0.0000	
741263	0.3010	0.1111	1058894
714911	0.0000	0.0000	
1096409	0.0000	0.0000	
696918	0.0000	0.0000	
480513	0.0000	0.0000	
1096408	0.0000	0.0000	
390799	0.0000	0.0000	
486135	0.0000	0.0000	
459018	0.0000	0.0000	
711614	0.0000	0.0000	
13037	0.0000	0.0000	
1096407	0.0000	0.0000	
414531	0.0000	0.0000	
448546	0.0000	0.0000	
413071	0.4307	0.2500	7505368
316215	0.0000	0.0000	
593270	0.0000	0.0000	
518125	0.0000	0.0000	
646399	0.0000	0.0000	
540906	0.0000	0.0000	
382523	1.0000	1.0000	7505474
77909	0.0000	0.0000	
120642	0.0000	0.0000	
1101863	0.0000	0.0000	
662597	0.0000	0.0000	
513400	0.0000	0.0000	
575492	0.0000	0.0000	
566108	0.0000	0.0000	
648217	0.0000	0.0000	
320077	0.0000	0.0000	
1096404	0.0000	0.0000	
396952	0.4307	0.2500	7505652
568343	0.0000	0.0000	
754736	0.0000	0.0000	
657278	0.0000	0.0000	
738685	0.0000	0.0000	
582150	0.0000	0.0000	
59694	0.0000	0.0000	
705670	0.0000	0.0000	
398010	0.0000	0.0000	
424527	0.0000	0.0000	
617718	0.0000	0.0000	
580410	0.0000	0.0000	
564514	0.0000	0.0000	
15687	0.0000	0.0000	
1096401	0.0000	0.0000	
588888	0.0000	0.0000	
700775	0.0000	0.0000	
629639	0.0000	0.0000	
604873	0.3155	0.1250	7505958
496103	0.0000	0.0000	
665528	0.0000	0.0000	
440398	0.0000	0.0000	
1096399	0.0000	0.0000	
476508	0.0000	0.0000	
219649	0.0000	0.0000	
687375	0.0000	0.0000	
424633	0.0000	0.0000	
414345	0.0000	0.0000	
1096398	0.0000	0.0000	
214787	0.0000	0.0000	
699175	0.0000	0.0000	
611683	0.0000	0.0000	
479570	0.0000	0.0000	
655433	0.0000	0.0000	
682266	0.0000	0.0000	
486577	0.0000	0.0000	
521207	0.0000	0.0000	
36923	0.0000	0.0000	
757505	0.0000	0.0000	
725782	0.0000	0.0000	
708781	0.0000	0.0000	
412637	0.0000	0.0000	
272749	0.0000	0.0000	
578100	0.0000	0.0000	
398938	0.0000	0.0000	
198581	0.0000	0.0000	
410150	0.0000	0.0000	
740112	0.0000	0.0000	
1096395	0.0000	0.0000	
749665	0.2891	0.1000	7506418
657158	0.0000	0.0000	
173984	0.0000	0.0000	
441128	0.0000	0.0000	
613927	1.0000	1.0000	7506501
1096394	0.0000	0.0000	
707464	0.5000	0.3333	7506549
189154	0.0000	0.0000	
655437	0.0000	0.0000	
162890	0.0000	0.0000	
543469	0.0000	0.0000	
757197	0.0000	0.0000	
539717	0.0000	0.0000	
608040	1.0000	1.0000	7506664
405542	0.0000	0.0000	
606827	0.0000	0.0000	
622764	0.0000	0.0000	
1096392	0.0000	0.0000	
513422	0.0000	0.0000	
655504	0.0000	0.0000	
748054	0.6309	0.5000	7506791
641558	0.0000	0.0000	
1096391	0.0000	0.0000	
554890	0.0000	0.0000	
704527	0.0000	0.0000	
476366	0.0000	0.0000	
476561	0.0000	0.0000	
646832	0.0000	0.0000	
625618	0.0000	0.0000	
676808	0.0000	0.0000	
12437	0.0000	0.0000	
466463	0.0000	0.0000	
389290	0.0000	0.0000	
578822	0.0000	0.0000	
612626	0.0000	0.0000	
1096389	0.0000	0.0000	
443419	0.0000	0.0000	
755569	0.3869	0.2000	7507078
329515	0.0000	0.0000	
384846	0.0000	0.0000	
745000	1.0000	1.0000	7507145
677218	0.0000	0.0000	
1096388	0.0000	0.0000	
507541	0.0000	0.0000	
118908	0.0000	0.0000	
281375	0.0000	0.0000	
445696	0.0000	0.0000	
737078	0.0000	0.0000	
560059	0.0000	0.0000	
640375	0.0000	0.0000	
582521	0.0000	0.0000	
661843	0.0000	0.0000	
634038	0.0000	0.0000	
543248	0.0000	0.0000	
695968	0.0000	0.0000	
721909	0.0000	0.0000	
755714	0.0000	0.0000	
540532	0.0000	0.0000	
612550	0.0000	0.0000	
656363	0.0000	0.0000	
447073	0.0000	0.0000	
581512	0.0000	0.0000	
118675	0.0000	0.0000	
732558	1.0000	1.0000	7507542
557925	0.0000	0.0000	
1101861	0.0000	0.0000	
1096384	0.0000	0.0000	
530399	0.0000	0.0000	
645677	0.0000	0.0000	
423365	0.0000	0.0000	
543668	0.0000	0.0000	
440504	0.0000	0.0000	
439371	0.0000	0.0000	
1096383	0.0000	0.0000	
480171	0.0000	0.0000	
494617	0.0000	0.0000	
633423	0.0000	0.0000	
506984	0.0000	0.0000	
417595	0.0000	0.0000	
142319	0.0000	0.0000	
516612	0.0000	0.0000	
469623	0.4307	0.2500	7507808
569952	0.0000	0.0000	
686469	0.0000	0.0000	
583410	0.0000	0.0000	
383002	0.0000	0.0000	
475275	0.0000	0.0000	
390076	0.0000	0.0000	
469171	0.0000	0.0000	
1096380	0.0000	0.0000	
721263	0.0000	0.0000	
560819	0.0000	0.0000	
731886	1.0000	1.0000	7508004
245637	0.0000	0.0000	
392959	0.3010	0.1111	7161810
472867	0.0000	0.0000	
227968	0.0000	0.0000	
386807	0.0000	0.0000	
635960	0.0000	0.0000	
431427	0.0000	0.0000	
468090	0.0000	0.0000	
516182	0.0000	0.0000	
482350	0.0000	0.0000	
647131	0.2891	0.1000	7508214
538181	0.0000	0.0000	
401324	0.0000	0.0000	
303516	0.0000	0.0000	
219496	0.0000	0.0000	
682281	0.0000	0.0000	
423916	0.0000	0.0000	
405867	0.0000	0.0000	
396961	0.0000	0.0000	
1096376	0.0000	0.0000	
558307	0.0000	0.0000	
86287	0.0000	0.0000	
603351	0.3010	0.1111	4177442
564270	1.0000	1.0000	7508472
653940	0.0000	0.0000	
1096375	0.0000	0.0000	
433945	0.6309	0.5000	7508526
406205	0.0000	0.0000	
551334	0.0000	0.0000	
1096374	0.0000	0.0000	
695418	0.0000	0.0000	
695615	0.0000	0.0000	
585678	0.0000	0.0000	
444252	0.0000	0.0000	
692278	0.0000	0.0000	
699105	0.0000	0.0000	
551157	0.0000	0.0000	
1096373	0.0000	0.0000	
507086	0.0000	0.0000	
499630	0.0000	0.0000	
700785	0.0000	0.0000	
684934	0.0000	0.0000	
97766	0.0000	0.0000	
1096372	0.0000	0.0000	
714070	0.0000	0.0000	
484374	0.0000	0.0000	
93600	0.0000	0.0000	
692554	0.0000	0.0000	
60156	0.0000	0.0000	
1096371	0.0000	0.0000	
645738	0.0000	0.0000	
626972	0.5000	0.3333	7508920
682425	0.0000	0.0000	
454888	0.0000	0.0000	
395637	0.0000	0.0000	
329000	0.0000	0.0000	
1096370	0.0000	0.0000	
508852	0.0000	0.0000	
751732	0.0000	0.0000	
646181	0.0000	0.0000	
539278	0.0000	0.0000	
683852	0.0000	0.0000	
655857	0.0000	0.0000	
730083	0.6309	0.5000	7509078
511367	0.0000	0.0000	
543442	0.0000	0.0000	
629345	0.0000	0.0000	
1096368	0.0000	0.0000	
157753	0.0000	0.0000	
511223	0.0000	0.0000	
605446	0.6309	0.5000	7509259
278407	0.0000	0.0000	
468503	0.0000	0.0000	
706350	0.0000	0.0000	
1096367	0.0000	0.0000	
696286	0.0000	0.0000	
704493	0.0000	0.0000	
573691	0.0000	0.0000	
649230	0.0000	0.0000	
1096366	0.0000	0.0000	
544130	0.0000	0.0000	
456605	0.0000	0.0000	
32829	0.0000	0.0000	
709123	0.0000	0.0000	
1096365	0.0000	0.0000	
412203	0.0000	0.0000	
481249	0.0000	0.0000	
593593	0.0000	0.0000	
550786	0.0000	0.0000	
642845	0.0000	0.0000	
609057	0.0000	0.0000	
413129	0.0000	0.0000	
1101859	0.0000	0.0000	
674440	0.0000	0.0000	
701696	0.0000	0.0000	
627427	0.0000	0.0000	
434378	0.0000	0.0000	
415072	0.0000	0.0000	
403227	0.0000	0.0000	
707138	0.0000	0.0000	
30769	0.0000	0.0000	
585084	0.0000	0.0000	
550304	0.0000	0.0000	
490505	0.0000	0.0000	
579513	0.0000	0.0000	
583315	0.0000	0.0000	
54371	0.0000	0.0000	
606551	0.0000	0.0000	
313937	0.0000	0.0000	
6067	0.0000	0.0000	
458885	0.0000	0.0000	
626051	0.0000	0.0000	
653583	0.0000	0.0000	
552724	0.0000	0.0000	
1096361	0.0000	0.0000	
117014	0.0000	0.0000	
627064	0.0000	0.0000	
473402	0.0000	0.0000	
395940	0.0000	0.0000	
579325	0.0000	0.0000	
465929	0.0000	0.0000	
590974	0.3562	0.1667	1829297
1096360	0.0000	0.0000	
418085	0.0000	0.0000	
706480	0.0000	0.0000	
573054	0.0000	0.0000	
568722	0.0000	0.0000	
749358	0.0000	0.0000	
273014	0.0000	0.0000	
482412	0.0000	0.0000	
393908	0.0000	0.0000	
449257	0.0000	0.0000	
435008	0.0000	0.0000	
1096358	0.0000	0.0000	
668146	0.0000	0.0000	
139695	0.0000	0.0000	
689599	0.0000	0.0000	
1096357	0.0000	0.0000	
573539	0.0000	0.0000	
254902	0.0000	0.0000	
1096356	0.0000	0.0000	
613694	1.0000	1.0000	7510407
660999	0.0000	0.0000	
158915	0.0000	0.0000	
1096355	0.0000	0.0000	
660220	0.0000	0.0000	
719694	0.0000	0.0000	
442576	0.0000	0.0000	
342450	0.0000	0.0000	
611945	1.0000	1.0000	1456097
728121	0.0000	0.0000	
1096354	0.0000	0.0000	
618266	0.0000	0.0000	
450618	0.0000	0.0000	
1096352	0.0000	0.0000	
392514	0.0000	0.0000	
561576	1.0000	1.0000	7510711
614943	1.0000	1.0000	7510723
643658	0.0000	0.0000	
728861	0.0000	0.0000	
498230	0.0000	0.0000	
690385	0.0000	0.0000	
663420	0.0000	0.0000	
671746	0.0000	0.0000	
641093	0.0000	0.0000	
1096350	0.0000	0.0000	
61748	0.0000	0.0000	
165020	0.0000	0.0000	
751768	0.0000	0.0000	
596579	0.0000	0.0000	
413079	0.3562	0.1667	2102572
414278	0.0000	0.0000	
644970	1.0000	1.0000	7510990
754866	0.0000	0.0000	
1096349	0.0000	0.0000	
342156	0.0000	0.0000	
691775	0.0000	0.0000	
420934	0.0000	0.0000	
1096348	0.0000	0.0000	
612106	0.0000	0.0000	
206060	0.0000	0.0000	
714383	0.0000	0.0000	
432117	0.0000	0.0000	
682025	0.0000	0.0000	
1096347	0.0000	0.0000	
708858	0.0000	0.0000	
378047	0.0000	0.0000	
606035	0.0000	0.0000	
681141	0.3333	0.1429	7511266
520056	0.0000	0.0000	
336034	0.0000	0.0000	
627323	0.0000	0.0000	
516032	0.0000	0.0000	
82100	0.0000	0.0000	
612014	1.0000	1.0000	7511354
1096345	0.0000	0.0000	
498509	0.0000	0.0000	
371420	0.0000	0.0000	
714427	0.0000	0.0000	
1096344	0.0000	0.0000	
499358	0.0000	0.0000	
469060	0.0000	0.0000	
691128	0.0000	0.0000	
751329	1.0000	1.0000	7511529
445859	0.0000	0.0000	
140962	0.3010	0.1111	7511559
585942	0.0000	0.0000	
1096343	0.0000	0.0000	
499524	0.0000	0.0000	
471317	0.0000	0.0000	
417664	0.0000	0.0000	
209142	0.3562	0.1667	6032897
437667	0.0000	0.0000	
459797	0.0000	0.0000	
135321	1.0000	1.0000	7511801
449620	0.0000	0.0000	
742847	0.0000	0.0000	
558442	0.0000	0.0000	
140921	1.0000	1.0000	7511875
406849	0.0000	0.0000	
430782	0.0000	0.0000	
1096340	0.0000	0.0000	
165526	0.0000	0.0000	
719558	0.0000	0.0000	
543874	0.0000	0.0000	
702021	0.0000	0.0000	
605612	0.5000	0.3333	7511975
389395	0.0000	0.0000	
479379	0.0000	0.0000	
369368	0.0000	0.0000	
1096338	0.0000	0.0000	
675069	0.0000	0.0000	
137739	0.3562	0.1667	40963
444397	0.0000	0.0000	
691716	0.0000	0.0000	
585696	0.0000	0.0000	
1096337	0.0000	0.0000	
526809	0.0000	0.0000	
657565	0.0000	0.0000	
504464	0.0000	0.0000	
178862	0.0000	0.0000	
592672	0.0000	0.0000	
718226	1.0000	1.0000	7512156
751388	0.0000	0.0000	
698853	0.0000	0.0000	
1096336	0.0000	0.0000	
399922	0.0000	0.0000	
721989	0.0000	0.0000	
282281	0.0000	0.0000	
645758	0.0000	0.0000	
1096335	0.0000	0.0000	
638133	0.0000	0.0000	
